id,anomaly_score,anomaly_percentile,category,sub_category,temporal,source,file_path,reviewed,correct,new_category,new_sub_category
f562ae0a-3c1c-447a-8f15-e9e7558ce497,-0.5297961433419469,0.9739583333333334,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f562ae0a-3c1c-447a-8f15-e9e7558ce497.wav,True,True,,
dbe6f613-9691-4f5a-a539-8223fb253463,-0.5296829227343319,0.976,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/dbe6f613-9691-4f5a-a539-8223fb253463.wav,True,True,,
3885088a-c0be-4e6a-951e-feaefe45edab,-0.5295036342382162,0.9722222222222222,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/3885088a-c0be-4e6a-951e-feaefe45edab.wav,True,True,,
529ea02d-c8ed-457e-ba3a-5da5548f5335,-0.529464452969312,0.9375,SFX,vocal,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/529ea02d-c8ed-457e-ba3a-5da5548f5335.wav,True,True,,
1fa8eb92-139a-4886-bcd0-5cc0fc783272,-0.5288591379209767,0.9897435897435898,drum,hat_closed,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/1fa8eb92-139a-4886-bcd0-5cc0fc783272.wav,True,True,,
032fdb45-f566-476c-852f-30099b0987c9,-0.5285679051273965,0.962962962962963,SFX,falls,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/032fdb45-f566-476c-852f-30099b0987c9.wav,True,True,,
856c8f8b-c270-42fc-b53c-fbfad7352e5c,-0.5284154962605581,0.9871794871794872,drum,hat_closed,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/856c8f8b-c270-42fc-b53c-fbfad7352e5c.wav,True,False,drum,hat_open
d69c879e-4b7b-48e6-98eb-622bb133bd09,-0.5282120787718746,0.9397590361445785,melodic,synth,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d69c879e-4b7b-48e6-98eb-622bb133bd09.wav,True,True,,
522fd818-94b4-42ba-bfb9-0953a631aaf0,-0.527750638669155,0.9807692307692308,SFX,other,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/522fd818-94b4-42ba-bfb9-0953a631aaf0.wav,True,True,,
c7a00c56-eeb9-4e82-90fa-2a550c947628,-0.5277146560922131,0.9726027397260274,SFX,risers,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/c7a00c56-eeb9-4e82-90fa-2a550c947628.wav,True,True,,
d940650f-0ae3-4809-aeba-e555cdbd9099,-0.5276570601226728,0.9873150105708244,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d940650f-0ae3-4809-aeba-e555cdbd9099.wav,True,True,,
a65631af-59ee-4df1-980a-e8c2422aecde,-0.5275956845411819,0.9862579281183932,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/a65631af-59ee-4df1-980a-e8c2422aecde.wav,True,True,,
fc9c513d-3f65-474a-bf85-b86289b228d2,-0.5273181859542457,0.9693251533742332,drum,808,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/fc9c513d-3f65-474a-bf85-b86289b228d2.wav,True,True,,
02020a1b-bc9a-4a5b-ba01-3f966c0fd1ba,-0.5270849931479887,0.9646365422396856,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/02020a1b-bc9a-4a5b-ba01-3f966c0fd1ba.wav,True,True,,
b08e836a-644f-444d-9ee0-207e98a2c44f,-0.5270586530897128,0.9704861111111112,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/b08e836a-644f-444d-9ee0-207e98a2c44f.wav,True,True,,
e5eaf5a7-6834-4401-b722-19c0bf400249,-0.526883958309312,0.96875,drum,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/e5eaf5a7-6834-4401-b722-19c0bf400249.wav,True,True,,
c39c8913-3eb8-48b6-9132-5d356c96572d,-0.5266564584083927,0.9886363636363636,drum,percussion,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/c39c8913-3eb8-48b6-9132-5d356c96572d.wav,True,True,,
ff2d8f53-9f65-4b9b-98fe-3cdbe71b5b34,-0.5262230774397357,0.9631901840490796,drum,808,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ff2d8f53-9f65-4b9b-98fe-3cdbe71b5b34.wav,True,True,,
87f89e9e-1824-4230-b769-ee301e3ec87d,-0.5259809087245656,0.962671905697446,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/87f89e9e-1824-4230-b769-ee301e3ec87d.wav,True,True,,
a10a4766-2b73-43ba-892c-d400ecade927,-0.5258850627938544,0.9305555555555556,drum,rim,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/a10a4766-2b73-43ba-892c-d400ecade927.wav,True,True,,
d8f2a024-26ba-4fea-8d48-fb64970df029,-0.5256993967434879,0.9607072691552064,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d8f2a024-26ba-4fea-8d48-fb64970df029.wav,True,True,,
419fdad5-da30-4c2c-b3d2-9030723091c6,-0.5251455035854719,0.9912536443148688,melodic,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/419fdad5-da30-4c2c-b3d2-9030723091c6.wav,True,True,,
d5f4a868-ad26-4a3b-9072-148be05e3468,-0.5246956655881798,0.9867424242424242,drum,percussion,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d5f4a868-ad26-4a3b-9072-148be05e3468.wav,True,False,melodic,synth
f406cdc0-faba-498e-ac5b-2759b0d009a2,-0.5246880144062903,0.9661458333333334,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f406cdc0-faba-498e-ac5b-2759b0d009a2.wav,True,True,,
40920d1a-3744-45a9-b5e4-3c542a4f128f,-0.5246880144062903,0.9661458333333334,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/40920d1a-3744-45a9-b5e4-3c542a4f128f.wav,True,True,,
2a81578e-45a6-42e1-a588-d1b2b51e1593,-0.5244478492935707,0.9587426326129664,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/2a81578e-45a6-42e1-a588-d1b2b51e1593.wav,True,True,,
cd442f25-013a-486b-80a3-f62b08dec937,-0.5244415344942133,0.985200845665962,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/cd442f25-013a-486b-80a3-f62b08dec937.wav,True,True,,
b90a635b-ef1e-48a8-8252-144da6c94879,-0.524358161360231,0.927710843373494,melodic,synth,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/b90a635b-ef1e-48a8-8252-144da6c94879.wav,True,True,,
ba5dd66a-4371-4b59-8595-caa45c362388,-0.5241200600729629,0.9841437632135308,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ba5dd66a-4371-4b59-8595-caa45c362388.wav,True,True,,
90d75de7-3394-4c15-816b-35ee24d67ac5,-0.5238231089520042,0.9830866807610994,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/90d75de7-3394-4c15-816b-35ee24d67ac5.wav,True,True,,
63a9cfb1-3624-46e9-a976-ac636a67026b,-0.5238131348051727,0.9846153846153848,drum,hat_closed,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/63a9cfb1-3624-46e9-a976-ac636a67026b.wav,True,True,,
cdec0f45-d6dd-483a-8dc1-e08a4c3219b4,-0.5235602946562493,0.9156626506024096,melodic,synth,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/cdec0f45-d6dd-483a-8dc1-e08a4c3219b4.wav,True,True,,
39a47eea-97be-4a3e-bda0-22681eb9430e,-0.5234285469906557,0.982051282051282,drum,hat_closed,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/39a47eea-97be-4a3e-bda0-22681eb9430e.wav,True,True,,
7cd676fe-e395-445c-a227-f06d61a46c8d,-0.5233310279561655,0.9036144578313252,melodic,synth,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/7cd676fe-e395-445c-a227-f06d61a46c8d.wav,True,False,melodic,one-shots
f25339bf-d264-4101-a917-44b3a63a6ab4,-0.5226593274985202,0.9166666666666666,SFX,vocal,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f25339bf-d264-4101-a917-44b3a63a6ab4.wav,True,True,,
09f5a4b9-90f0-46ef-870e-ac2a9b29d642,-0.5221840205412696,0.9848484848484848,drum,percussion,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/09f5a4b9-90f0-46ef-870e-ac2a9b29d642.wav,True,True,,
b61584ab-7855-40a9-b88b-82484d39f3d6,-0.5220826162725763,0.9570552147239264,drum,808,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/b61584ab-7855-40a9-b88b-82484d39f3d6.wav,True,True,,
8d614113-5104-44b7-8da2-d434815b2b97,-0.5220220965814829,0.9444444444444444,SFX,falls,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/8d614113-5104-44b7-8da2-d434815b2b97.wav,True,True,,
396c7c15-cfda-4a4c-bc66-0a4e18c50f2b,-0.5219131430328382,0.972,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/396c7c15-cfda-4a4c-bc66-0a4e18c50f2b.wav,True,True,,
b84feb9e-1c42-4479-8cd6-ba09eaef17f2,-0.5217224883104506,0.9541984732824428,drum,cymbal,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/b84feb9e-1c42-4479-8cd6-ba09eaef17f2.wav,True,True,,
026d6995-937d-41c2-8bc8-f6a5cff07fae,-0.521699498711166,0.9635416666666666,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/026d6995-937d-41c2-8bc8-f6a5cff07fae.wav,True,True,,
5ac0e860-d92c-4a0f-8971-a366c688a07f,-0.521645393012728,0.9829545454545454,drum,percussion,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/5ac0e860-d92c-4a0f-8971-a366c688a07f.wav,True,True,,
f6298c79-a4e6-4dab-979b-6724757c849b,-0.5216141063041687,0.976905311778291,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f6298c79-a4e6-4dab-979b-6724757c849b.wav,True,True,,
d44c6414-041e-499a-9ecd-9a52ec2018bf,-0.521015386334618,0.9589041095890412,SFX,risers,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d44c6414-041e-499a-9ecd-9a52ec2018bf.wav,True,True,,
3b7dc074-d8f3-4b14-9b36-381ac12b4b53,-0.5209053140018147,0.9567779960707268,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/3b7dc074-d8f3-4b14-9b36-381ac12b4b53.wav,True,True,,
d0901b10-3f72-48d6-a7e1-785c149ad61e,-0.5208840454352123,0.9130434782608696,SFX,impact,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d0901b10-3f72-48d6-a7e1-785c149ad61e.wav,True,True,,
cf301471-d857-4cb1-bc72-509c7bf6ac2b,-0.5206456007489313,0.971153846153846,SFX,other,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/cf301471-d857-4cb1-bc72-509c7bf6ac2b.wav,True,False,drum,percussion
82f5b9b6-21db-4536-9639-ef48a71226cf,-0.5204058209199496,0.9452054794520548,SFX,risers,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/82f5b9b6-21db-4536-9639-ef48a71226cf.wav,True,True,,
11b14863-5d84-4ee3-bc97-3306887029f4,-0.5201595103105309,0.982029598308668,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/11b14863-5d84-4ee3-bc97-3306887029f4.wav,True,True,,
f0741bf6-1cd1-4239-ba60-4234590d1419,-0.520141309390348,0.97459584295612,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f0741bf6-1cd1-4239-ba60-4234590d1419.wav,True,False,drum,percussion
73b3c465-205b-4342-90be-65af766fa95b,-0.5197833959704691,0.9722863741339492,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/73b3c465-205b-4342-90be-65af766fa95b.wav,True,True,,
4fc83e7a-cba7-426c-8270-d7714b221be6,-0.5197690504912127,0.9699769053117784,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/4fc83e7a-cba7-426c-8270-d7714b221be6.wav,True,True,,
720be35c-3e0c-4fb0-94c9-58d1430a1cb2,-0.5193805695618064,0.981060606060606,drum,percussion,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/720be35c-3e0c-4fb0-94c9-58d1430a1cb2.wav,True,True,,
776ddede-5b2a-44ab-8022-222ac47013e7,-0.5192441128074989,0.968,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/776ddede-5b2a-44ab-8022-222ac47013e7.wav,True,True,,
be05e8db-2521-4307-bd47-266060219c93,-0.5192271801269149,0.950920245398773,drum,808,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/be05e8db-2521-4307-bd47-266060219c93.wav,True,False,melodic,synth
ebbf01d2-c3d9-4840-958d-ef375476874c,-0.5191178160418862,0.9615384615384616,SFX,other,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ebbf01d2-c3d9-4840-958d-ef375476874c.wav,True,True,,
65905aeb-ce02-402b-8b60-77f145443025,-0.519096857400515,0.9705882352941176,drum,hat_open,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/65905aeb-ce02-402b-8b60-77f145443025.wav,True,True,,
0bb71dc7-7491-4521-8ff3-8c7c3f32232f,-0.5185899654380457,0.9809725158562368,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/0bb71dc7-7491-4521-8ff3-8c7c3f32232f.wav,True,True,,
94c87170-24bb-40eb-a74c-6ecaeb985c4d,-0.5183934479939539,0.9548133595284872,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/94c87170-24bb-40eb-a74c-6ecaeb985c4d.wav,True,True,,
50a93145-fe4b-40c7-90cc-e26b3e30037b,-0.5179863934056366,0.9676674364896074,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/50a93145-fe4b-40c7-90cc-e26b3e30037b.wav,True,True,,
46eed22f-3787-42a2-ab4d-125e9b4572a8,-0.5176959729195559,0.9618055555555556,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/46eed22f-3787-42a2-ab4d-125e9b4572a8.wav,True,True,,
42c3daa3-0df3-4e29-8102-629e6806a386,-0.5175132504877762,0.9794871794871794,drum,hat_closed,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/42c3daa3-0df3-4e29-8102-629e6806a386.wav,True,True,,
26a68ada-e803-4e32-8c2b-7205f312c0f7,-0.5173793972172915,0.9315068493150684,SFX,risers,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/26a68ada-e803-4e32-8c2b-7205f312c0f7.wav,True,False,SFX,risers
03893e29-63f0-45b0-818e-33890f32091b,-0.5173504814537532,0.9883381924198252,melodic,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/03893e29-63f0-45b0-818e-33890f32091b.wav,True,True,,
177bb135-5f56-4826-99de-e389a5930bfa,-0.5169983264944134,0.9799154334038056,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/177bb135-5f56-4826-99de-e389a5930bfa.wav,True,False,drum,808
06438d05-7f43-4232-9a24-c1368e43a72b,-0.5168461981779524,0.964,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/06438d05-7f43-4232-9a24-c1368e43a72b.wav,True,True,,
28ddd84d-f985-4701-9c92-a23c829ffc55,-0.5162112802352802,0.9447852760736196,drum,808,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/28ddd84d-f985-4701-9c92-a23c829ffc55.wav,True,False,drum,808
be9b94e7-9336-4ee7-9c8a-56e35f2326fd,-0.5161477452216308,0.9528487229862476,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/be9b94e7-9336-4ee7-9c8a-56e35f2326fd.wav,True,False,drum,808
26e41cb3-f288-4e6d-b834-aa88df6d07be,-0.5160145998050293,0.965686274509804,drum,hat_open,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/26e41cb3-f288-4e6d-b834-aa88df6d07be.wav,True,False,drum,cymbal
7ca1d474-5d30-4c4f-8821-97f3ef913e74,-0.5157289910401627,0.9854227405247812,melodic,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/7ca1d474-5d30-4c4f-8821-97f3ef913e74.wav,True,True,,
7e4a896c-b085-476e-8401-e4ab8580989a,-0.5157045789373939,0.9386503067484664,drum,808,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/7e4a896c-b085-476e-8401-e4ab8580989a.wav,True,True,,
1d35368c-a0ae-4e4e-a40e-832e914ca482,-0.5156694592982487,0.96,drum,clap,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/1d35368c-a0ae-4e4e-a40e-832e914ca482.wav,True,True,,
14b59b02-cf3e-4433-a5cf-2e539a3b0522,-0.5156638617262828,0.9600694444444444,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/14b59b02-cf3e-4433-a5cf-2e539a3b0522.wav,True,True,,
39af081e-5398-47c7-9350-9d9c758be7d8,-0.5155963338460536,0.950884086444008,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/39af081e-5398-47c7-9350-9d9c758be7d8.wav,True,True,,
2c798db8-88b7-4351-bc49-ce77b5d80090,-0.5154656189098058,0.9607843137254902,drum,hat_open,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/2c798db8-88b7-4351-bc49-ce77b5d80090.wav,True,False,SFX,vocal
388c78e2-3503-4698-a7f1-4310bb92f66b,-0.5148129277978601,0.9653579676674364,drum,snare,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/388c78e2-3503-4698-a7f1-4310bb92f66b.wav,True,True,,
9d7f5d5b-e347-4fdd-b0b5-3cc6a74c06b2,-0.5146670877993433,0.9788583509513742,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9d7f5d5b-e347-4fdd-b0b5-3cc6a74c06b2.wav,True,True,,
5024e15f-cc5b-4271-8b63-fd65ed41562f,-0.5141594536838473,0.9630484988452656,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/5024e15f-cc5b-4271-8b63-fd65ed41562f.wav,True,True,,
c441c58a-a1bf-4fbe-acf2-57a0b87d60ee,-0.5140675809588853,0.948919449901768,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/c441c58a-a1bf-4fbe-acf2-57a0b87d60ee.wav,True,False,drum,808
907a81da-c9f2-4568-8b73-6c8505e44ed1,-0.5140463408062445,0.9778012684989428,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/907a81da-c9f2-4568-8b73-6c8505e44ed1.wav,True,True,,
664deac3-d8fc-4934-8ca5-54084a3d342c,-0.5139327336392309,0.9825072886297376,melodic,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/664deac3-d8fc-4934-8ca5-54084a3d342c.wav,True,True,,
52b9a6c0-916c-4819-8965-9663483c4104,-0.5135562074119552,0.9583333333333334,drum,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/52b9a6c0-916c-4819-8965-9663483c4104.wav,True,True,,
d687ce71-912f-43a7-b127-3b8819841a34,-0.5134936102747413,0.9565972222222222,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d687ce71-912f-43a7-b127-3b8819841a34.wav,True,True,,
1a76cd15-7532-45dd-bd29-d017f424c907,-0.5132078768619748,0.9767441860465116,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/1a76cd15-7532-45dd-bd29-d017f424c907.wav,True,True,,
efba730f-6dd0-409e-ad75-36971c4b52a8,-0.5131916130209178,0.979591836734694,melodic,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/efba730f-6dd0-409e-ad75-36971c4b52a8.wav,True,True,,
cee236cc-21a0-495a-884a-f82cecb311ad,-0.5130876600086927,0.97667638483965,melodic,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/cee236cc-21a0-495a-884a-f82cecb311ad.wav,True,True,,
ddbc9bcb-1e8a-4caf-87b0-4d7553b04039,-0.5130380811141897,0.9178082191780822,SFX,risers,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ddbc9bcb-1e8a-4caf-87b0-4d7553b04039.wav,True,True,,
a9c15026-ce07-4b9b-a08f-a93a04afeb34,-0.5130098487072494,0.9469548133595284,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/a9c15026-ce07-4b9b-a08f-a93a04afeb34.wav,True,False,drum,808
23c2140f-6339-4cca-8ae2-28dc30b438f7,-0.5129372604926239,0.9791666666666666,drum,percussion,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/23c2140f-6339-4cca-8ae2-28dc30b438f7.wav,True,True,,
20ad2238-a420-4c84-9356-050e3fc5f34d,-0.5128010445379735,0.9607390300230948,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/20ad2238-a420-4c84-9356-050e3fc5f34d.wav,True,True,,
f4553938-8039-44fb-805b-98c223671b0b,-0.5124539362221904,0.9449901768172888,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f4553938-8039-44fb-805b-98c223671b0b.wav,True,True,,
50b49445-3368-43cd-a064-e14dd23ba5ed,-0.5123804974409989,0.9558823529411764,drum,hat_open,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/50b49445-3368-43cd-a064-e14dd23ba5ed.wav,True,True,,
f50e6fea-194b-4b39-95dc-bcef4f539460,-0.5120448434773313,0.9584295612009238,drum,snare,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/f50e6fea-194b-4b39-95dc-bcef4f539460.wav,True,True,,
3b7fdbb8-f91c-423c-9f9a-e68782b264e3,-0.5112626450279841,0.904109589041096,SFX,risers,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/3b7fdbb8-f91c-423c-9f9a-e68782b264e3.wav,True,True,,
ee0ca619-bbe1-4573-bafc-14dad6c0b1a6,-0.5110730968090099,0.9756871035940804,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ee0ca619-bbe1-4573-bafc-14dad6c0b1a6.wav,True,True,,
33d99949-87f7-432a-a54c-5250246ba8fb,-0.5110168296384658,0.9561200923787528,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/33d99949-87f7-432a-a54c-5250246ba8fb.wav,True,True,,
b51b3374-871e-4799-ba60-7ffc25016d81,-0.511000764414699,0.9772727272727272,drum,percussion,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/b51b3374-871e-4799-ba60-7ffc25016d81.wav,True,True,,
9379da8e-b51b-44da-ad10-85fb8aa69f1d,-0.5109392227532198,0.9465648854961832,drum,cymbal,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9379da8e-b51b-44da-ad10-85fb8aa69f1d.wav,True,True,,
354d796a-8a8b-477c-b57b-3eb17bce6228,-0.5105708292758088,0.9746300211416492,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/354d796a-8a8b-477c-b57b-3eb17bce6228.wav,True,True,,
13ed92f2-0c1a-472a-8c1b-faeec5b0c68b,-0.5096634458000548,0.925925925925926,SFX,falls,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/13ed92f2-0c1a-472a-8c1b-faeec5b0c68b.wav,True,True,,
27d5ef7a-e231-47e3-aa87-090aab267e77,-0.5096332406975633,0.9509803921568628,drum,hat_open,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/27d5ef7a-e231-47e3-aa87-090aab267e77.wav,True,True,,
5675b31a-761c-4b53-804c-33644836930b,-0.5095040138311954,0.9735729386892178,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/5675b31a-761c-4b53-804c-33644836930b.wav,True,True,,
35ae52b5-6d6f-4feb-9014-4e259baf36b3,-0.5094786158172199,0.953810623556582,drum,snare,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/35ae52b5-6d6f-4feb-9014-4e259baf36b3.wav,True,False,drum,percussion
319e6be5-df7c-41b9-8283-54f7159cb9a0,-0.5094347652441238,0.956,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/319e6be5-df7c-41b9-8283-54f7159cb9a0.wav,True,True,,
a03d269f-62e4-408e-a054-f822fac1acff,-0.5093835013981922,0.9074074074074074,SFX,falls,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/a03d269f-62e4-408e-a054-f822fac1acff.wav,True,True,,
8bccb646-ce35-4363-a4e9-ce5171158b57,-0.5091701177410209,0.952,drum,clap,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/8bccb646-ce35-4363-a4e9-ce5171158b57.wav,True,True,,
723491b3-3e57-43bf-b226-d3f3bed094c7,-0.5091190467556973,0.9753787878787878,drum,percussion,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/723491b3-3e57-43bf-b226-d3f3bed094c7.wav,True,True,,
8e01592c-c3da-4ec3-a496-63fc01bcf935,-0.5090692018832236,0.9430255402750491,drum,kick,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/8e01592c-c3da-4ec3-a496-63fc01bcf935.wav,True,False,drum,808
